City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Weather Conditions
429,Nome,64.5011,-165.4064,39.16,81,90,10.36,US,2021-06-06 19:48:00,light rain
430,Grajau,-5.8194,-46.1386,86.58,57,58,3.06,BR,2021-06-06 19:48:00,broken clouds
431,Khash,28.2211,61.2158,82.22,34,0,4.41,IR,2021-06-06 19:48:00,clear sky
432,Sorland,67.667,12.6934,64.47,84,97,1.9,NO,2021-06-06 19:48:01,overcast clouds
433,Kununurra,-15.7667,128.7333,57.18,67,50,4.61,AU,2021-06-06 19:48:01,scattered clouds
434,Kuyanovo,55.8014,54.5372,56.21,69,0,2.3,RU,2021-06-06 19:48:02,clear sky
435,Yar-Sale,66.8333,70.8333,35.33,83,34,10.29,RU,2021-06-06 19:48:02,scattered clouds
436,Bougouni,11.417,-7.479,92.34,32,5,5.06,ML,2021-06-06 19:48:02,clear sky
437,Dali,25.7,100.1833,62.42,90,74,4.72,CN,2021-06-06 19:48:03,broken clouds
438,Iquique,-20.2208,-70.1431,62.64,72,82,9.6,CL,2021-06-06 19:48:03,broken clouds
439,Guipavas,48.4352,-4.3972,59.16,79,75,5.75,FR,2021-06-06 19:48:03,broken clouds
440,Pisco,-13.7,-76.2167,67.01,82,90,5.75,PE,2021-06-06 19:48:04,overcast clouds
441,Salinopolis,-0.6136,-47.3561,80.98,82,61,9.06,BR,2021-06-06 19:48:04,broken clouds
442,Zakanyszek,46.2745,19.8898,66.85,75,0,6.22,HU,2021-06-06 19:48:05,clear sky
443,Santa Cruz De La Palma,28.6835,-17.7642,68.14,68,20,14.97,ES,2021-06-06 19:48:05,few clouds
444,Shenzhen,22.5455,114.0683,81.21,83,57,6.98,CN,2021-06-06 19:48:05,broken clouds
445,Rodino,52.5,80.25,58.1,58,0,2.89,RU,2021-06-06 19:48:06,clear sky
446,Les Escoumins,48.1111,-69.0236,64.96,58,19,3.65,CA,2021-06-06 19:48:06,few clouds
447,College,64.8569,-147.8028,66.58,54,75,6.91,US,2021-06-06 19:46:39,broken clouds
448,Karakulino,56.012,53.7067,56.73,75,0,2.21,RU,2021-06-06 19:48:07,clear sky
449,Litovko,49.2361,135.1742,52.48,95,100,3.89,RU,2021-06-06 19:48:07,overcast clouds
450,Clyde River,70.4692,-68.5914,35.83,93,90,12.66,CA,2021-06-06 19:48:07,overcast clouds
451,Cidreira,-30.1811,-50.2056,63.18,78,100,10.18,BR,2021-06-06 19:48:07,light rain
452,Wewak,-3.5534,143.6268,76.08,94,100,4.32,PG,2021-06-06 19:48:08,overcast clouds
453,Yarensk,62.1675,49.0916,53.82,90,26,4.54,RU,2021-06-06 19:48:08,scattered clouds
454,Mandalgovi,45.7625,106.2708,46.78,79,7,21.0,MN,2021-06-06 19:48:08,clear sky
455,Torres,-29.3353,-49.7269,61.05,92,100,8.93,BR,2021-06-06 19:48:09,moderate rain
456,Mbandaka,0.0487,18.2603,69.62,98,96,3.36,CD,2021-06-06 19:48:09,overcast clouds
457,Leopold,-38.1833,144.4667,56.44,78,90,17.16,AU,2021-06-06 19:48:09,overcast clouds
458,Chippenham,51.46,-2.1247,66.42,92,2,5.19,GB,2021-06-06 19:48:10,clear sky
459,Bandarbeyla,9.4942,50.8122,79.9,84,0,26.78,SO,2021-06-06 19:48:10,clear sky
460,Vangaindrano,-23.35,47.6,65.75,84,96,11.16,MG,2021-06-06 19:48:10,light rain
461,Solnechnyy,50.7214,136.6319,49.39,98,100,4.59,RU,2021-06-06 19:48:11,overcast clouds
462,Kagoro,9.6,8.3833,71.87,89,55,4.23,NG,2021-06-06 19:48:11,broken clouds
463,Bara,10.3744,10.7288,79.75,63,100,10.51,NG,2021-06-06 19:48:12,moderate rain
464,Tari,12.4086,4.4914,76.93,78,100,11.86,NG,2021-06-06 19:48:12,heavy intensity rain
465,Kez,57.8979,53.7152,54.75,76,5,3.69,RU,2021-06-06 19:48:12,clear sky
466,Matagami,49.7502,-77.6328,80.71,36,1,9.4,CA,2021-06-06 19:48:13,clear sky
467,Batagay-Alyta,67.8006,130.4114,44.19,67,91,1.79,RU,2021-06-06 19:48:13,overcast clouds
468,Xuddur,4.1213,43.8894,76.26,66,64,19.71,SO,2021-06-06 19:48:13,broken clouds
469,Nizhniy Ingash,56.2,96.53,47.35,83,96,11.92,RU,2021-06-06 19:48:14,overcast clouds
470,Valparaiso,-33.0393,-71.6273,59.23,63,0,4.61,CL,2021-06-06 19:48:14,clear sky
471,Namatanai,-3.6667,152.4333,78.87,84,100,3.87,PG,2021-06-06 19:48:14,light rain
472,Simao,22.7886,100.9748,65.35,98,99,2.28,CN,2021-06-06 19:48:15,overcast clouds
473,Zelenogorskiy,55.0333,87.0,57.72,99,100,5.99,RU,2021-06-06 19:48:15,moderate rain
474,Paragominas,-2.9667,-47.4833,83.03,65,88,3.62,BR,2021-06-06 19:48:15,overcast clouds
475,Sonoita,31.85,-112.8333,96.53,12,0,27.51,MX,2021-06-06 19:48:16,clear sky
476,Sioux Lookout,50.1001,-91.917,82.78,69,75,8.05,CA,2021-06-06 19:48:16,broken clouds
477,Kongolo,-5.3833,27.0,74.62,60,88,4.34,CD,2021-06-06 19:48:17,overcast clouds
478,Bam,29.106,58.357,95.27,7,0,7.61,IR,2021-06-06 19:48:17,clear sky
479,Miyang,24.4042,103.4428,65.12,95,76,3.65,CN,2021-06-06 19:48:18,light rain
480,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,85.8,79,40,0.72,BR,2021-06-06 19:48:18,scattered clouds
481,Iralaya,15.0,-83.2333,89.69,70,20,12.88,HN,2021-06-06 19:48:18,few clouds
482,Mildura,-34.2,142.15,49.96,81,49,10.36,AU,2021-06-06 19:48:19,scattered clouds
483,Cassia,-20.5831,-46.9219,74.5,46,100,2.71,BR,2021-06-06 19:48:19,overcast clouds
484,Noumea,-22.2763,166.4572,70.0,99,99,5.48,NC,2021-06-06 19:43:39,overcast clouds
485,Nyurba,63.2842,118.3319,47.79,85,100,10.0,RU,2021-06-06 19:48:01,overcast clouds
486,De-Kastri,51.4667,140.7833,43.9,86,95,7.36,RU,2021-06-06 19:48:20,overcast clouds
487,Wajima,37.4,136.9,64.96,83,98,5.97,JP,2021-06-06 19:48:20,overcast clouds
488,Varanasi,25.3333,83.0,94.05,35,39,6.8,IN,2021-06-06 19:44:25,scattered clouds
489,Touros,-5.1989,-35.4608,77.9,82,21,13.13,BR,2021-06-06 19:48:21,few clouds
490,Angoche,-16.2325,39.9086,72.21,77,86,11.14,MZ,2021-06-06 19:48:21,overcast clouds
491,Geraldton,-28.7667,114.6,54.12,93,85,14.14,AU,2021-06-06 19:48:21,overcast clouds
492,Ulladulla,-35.35,150.4667,51.87,80,100,5.12,AU,2021-06-06 19:48:22,overcast clouds
493,Cuyahoga Falls,41.1339,-81.4846,88.39,46,1,1.01,US,2021-06-06 19:48:22,clear sky
494,Gushikawa,26.3544,127.8686,75.2,94,75,7.63,JP,2021-06-06 19:48:23,light rain
495,Nouadhibou,20.931,-17.0347,69.78,73,40,23.02,MR,2021-06-06 19:48:23,sand
496,Aleppo,36.25,37.5,70.12,47,0,10.56,SY,2021-06-06 19:48:23,clear sky
497,Anloga,5.7947,0.8973,84.42,79,14,13.49,GH,2021-06-06 19:48:24,light rain
498,Narsaq,60.9167,-46.05,57.42,68,100,3.71,GL,2021-06-06 19:48:25,overcast clouds
499,Nizhneudinsk,54.9076,99.0276,41.81,87,28,4.27,RU,2021-06-06 19:48:26,scattered clouds
500,Layou,13.2,-61.2667,83.68,74,20,12.12,VC,2021-06-06 19:48:26,few clouds
501,Lata,40.1629,-8.3327,62.35,76,0,3.71,PT,2021-06-06 19:47:08,clear sky
502,Flin Flon,54.7682,-101.865,57.04,94,90,12.82,CA,2021-06-06 19:48:26,mist
503,Harindanga,22.0383,88.3214,80.58,81,100,16.13,IN,2021-06-06 19:48:27,moderate rain
504,Muncar,-8.4333,114.3333,75.49,92,56,0.85,ID,2021-06-06 19:48:27,broken clouds
505,Grimshaw,56.1834,-117.6027,64.02,42,90,11.1,CA,2021-06-06 19:48:27,overcast clouds
506,Komsomolskiy,40.4272,71.7189,87.22,25,63,6.91,UZ,2021-06-06 19:48:28,broken clouds
507,Mogadishu,2.0371,45.3438,79.18,87,53,20.62,SO,2021-06-06 19:48:28,broken clouds
508,Deputatskiy,69.3,139.9,37.45,74,7,3.42,RU,2021-06-06 19:48:29,clear sky
509,Mangrol,21.1167,70.1167,84.97,70,16,10.33,IN,2021-06-06 19:48:29,few clouds
510,Tshikapa,-6.4167,20.8,78.55,44,52,2.13,CD,2021-06-06 19:48:29,broken clouds
511,Saldanha,-33.0117,17.9442,64.45,46,6,15.14,ZA,2021-06-06 19:48:30,clear sky
512,Shumyachi,53.8583,32.4242,57.2,93,91,6.06,RU,2021-06-06 19:48:30,light rain
513,Les Cayes,18.2,-73.75,84.25,67,51,12.28,HT,2021-06-06 19:48:30,broken clouds
514,Ust-Ishim,57.6935,71.1665,56.17,71,49,3.09,RU,2021-06-06 19:48:31,scattered clouds
515,Prince Rupert,54.3161,-130.3201,48.29,93,90,8.05,CA,2021-06-06 19:48:31,light rain
516,Bombay,19.0144,72.8479,84.18,84,40,5.75,IN,2021-06-06 19:48:19,haze
517,Okhotsk,59.3833,143.3,42.78,87,100,2.68,RU,2021-06-06 19:48:32,overcast clouds
518,Finnsnes,69.2296,17.9811,63.21,41,9,5.37,NO,2021-06-06 19:48:32,clear sky
519,Pozo Colorado,-23.4923,-58.7972,77.45,63,97,1.19,PY,2021-06-06 19:48:32,overcast clouds
520,Sarti,40.1,23.9833,70.57,66,75,6.02,GR,2021-06-06 19:48:33,broken clouds
521,Marawi,7.9986,124.2928,63.64,91,100,2.39,PH,2021-06-06 19:48:33,overcast clouds
522,Kartaly,53.0522,60.6467,58.62,44,45,5.3,RU,2021-06-06 19:48:34,scattered clouds
523,Saint-Augustin,51.226,-58.6502,58.98,43,9,8.08,CA,2021-06-06 19:48:34,clear sky
524,Kerema,-7.9631,145.7785,76.32,92,100,5.08,PG,2021-06-06 19:48:34,moderate rain
525,Hofn,64.2539,-15.2082,47.35,93,97,11.45,IS,2021-06-06 19:48:35,overcast clouds
526,Salobrena,36.7428,-3.5872,84.9,66,0,3.02,ES,2021-06-06 19:48:35,clear sky
527,Burnie,-41.0667,145.9167,55.47,89,100,19.04,AU,2021-06-06 19:48:35,light rain
528,Porto Novo,6.4965,2.6036,82.22,78,88,8.32,BJ,2021-06-06 19:48:36,overcast clouds
529,Saint George,37.1041,-113.5841,102.67,11,1,5.99,US,2021-06-06 19:44:39,clear sky
530,Caravelas,-17.7125,-39.2481,74.44,79,0,4.94,BR,2021-06-06 19:47:52,clear sky
531,Mindelo,16.8901,-24.9804,76.55,69,20,22.91,CV,2021-06-06 19:48:36,few clouds
532,Palembang,-2.9167,104.7458,74.46,96,100,3.67,ID,2021-06-06 19:48:37,overcast clouds
533,Kuruman,-27.4524,23.4325,45.99,45,0,10.85,ZA,2021-06-06 19:48:37,clear sky
534,San Jeronimo,-11.9472,-75.2829,61.3,47,96,5.08,PE,2021-06-06 19:48:38,overcast clouds
535,Eureka,40.8021,-124.1637,67.68,66,20,8.01,US,2021-06-06 19:48:10,few clouds
536,Olafsvik,64.8945,-23.7142,47.59,86,100,3.78,IS,2021-06-06 19:48:38,light rain
537,Villa Del Rosario,7.8339,-72.4742,77.38,73,75,2.19,CO,2021-06-06 19:48:38,broken clouds
538,Boueni,-12.9025,45.0761,78.78,71,37,14.63,YT,2021-06-06 19:48:39,scattered clouds
539,Valleyview,55.0667,-117.2859,60.84,36,49,12.66,CA,2021-06-06 19:48:39,scattered clouds
540,Srednekolymsk,67.45,153.6833,52.92,57,100,13.58,RU,2021-06-06 19:48:40,overcast clouds
541,Ballina,-28.8667,153.5667,47.95,97,13,0.0,AU,2021-06-06 19:48:40,few clouds
542,Manga,11.6636,-1.0731,93.11,34,29,7.34,BF,2021-06-06 19:48:40,scattered clouds
543,Grafton,42.207,-71.6856,94.15,43,1,4.0,US,2021-06-06 19:48:41,clear sky
544,Opuwo,-18.0607,13.84,60.08,39,1,6.04,NA,2021-06-06 19:48:41,clear sky
545,Santa Isabel Do Rio Negro,-0.4139,-65.0192,85.26,65,77,3.18,BR,2021-06-06 19:48:41,broken clouds
546,Chumikan,54.7183,135.315,35.6,95,100,0.94,RU,2021-06-06 19:48:42,overcast clouds
547,Saint-Paul,-21.0096,55.2707,69.89,77,98,11.14,RE,2021-06-06 19:48:42,overcast clouds
548,Tahe,52.3333,124.7333,49.24,69,77,4.61,CN,2021-06-06 19:48:43,broken clouds
549,Gigmoto,13.7796,124.39,80.29,82,100,2.26,PH,2021-06-06 19:48:43,overcast clouds
550,Wagar,16.1525,36.2032,96.78,19,68,14.25,SD,2021-06-06 19:48:43,broken clouds
551,Hirara,24.8,125.2833,80.06,82,100,12.3,JP,2021-06-06 19:48:44,moderate rain
552,Katangli,51.7102,143.2326,38.39,94,100,14.94,RU,2021-06-06 19:48:44,overcast clouds
553,Jieshi,22.8134,115.8257,76.82,86,14,14.12,CN,2021-06-06 19:48:44,few clouds
554,Pyay,18.8167,95.2167,82.4,72,100,2.37,MM,2021-06-06 19:48:45,overcast clouds
555,Honiara,-9.4333,159.95,77.04,89,9,5.35,SB,2021-06-06 19:48:45,clear sky
556,Grootfontein,-19.5667,18.1167,49.57,53,0,4.61,NA,2021-06-06 19:48:45,clear sky
557,Tymovskoye,50.8456,142.655,42.75,96,100,3.27,RU,2021-06-06 19:48:46,overcast clouds
558,Igrim,63.1906,64.4162,41.05,55,69,6.38,RU,2021-06-06 19:48:46,broken clouds
559,Greeley,40.4233,-104.7091,94.01,22,1,1.99,US,2021-06-06 19:48:47,clear sky
560,Vila Franca Do Campo,37.7167,-25.4333,66.61,79,100,3.13,PT,2021-06-06 19:48:30,overcast clouds
561,Sinjar,36.3209,41.8754,77.32,21,0,9.26,IQ,2021-06-06 19:48:47,clear sky
562,Lahad Datu,5.0268,118.327,75.74,92,94,2.28,MY,2021-06-06 19:48:47,overcast clouds
563,Biak,-0.9131,122.8766,75.42,75,77,3.87,ID,2021-06-06 19:48:48,broken clouds
564,Marsh Harbour,26.5412,-77.0636,80.38,75,99,16.55,BS,2021-06-06 19:48:48,overcast clouds
565,Maragogi,-9.0122,-35.2225,76.93,83,15,9.06,BR,2021-06-06 19:48:48,few clouds
566,Palmer,42.1584,-72.3287,94.93,35,75,1.99,US,2021-06-06 19:48:49,broken clouds
567,Sadiqabad,28.3062,70.1307,96.71,33,0,13.96,PK,2021-06-06 19:48:49,clear sky
568,Cockburn Town,21.4612,-71.1419,80.15,80,5,20.92,TC,2021-06-06 19:48:50,clear sky
569,Contamana,-7.3333,-75.0167,88.93,52,100,2.89,PE,2021-06-06 19:48:50,overcast clouds
570,Kiama,-34.6833,150.8667,52.25,82,74,1.99,AU,2021-06-06 19:48:50,broken clouds
571,Puerto Leguizamo,-0.1934,-74.7819,82.29,78,73,2.39,CO,2021-06-06 19:48:51,broken clouds
572,Umm Kaddadah,13.6017,26.6876,91.02,12,2,9.98,SD,2021-06-06 19:48:51,clear sky
573,Hailey,43.5196,-114.3153,65.89,24,1,6.91,US,2021-06-06 19:48:51,clear sky
574,Saint-Georges,12.0564,-61.7485,83.88,74,20,23.02,GD,2021-06-06 19:47:13,few clouds
575,Dwarka,22.2394,68.9678,85.06,69,0,13.0,IN,2021-06-06 19:47:05,clear sky
576,Bubaque,11.2833,-15.8333,79.48,85,49,18.03,GW,2021-06-06 19:48:41,scattered clouds
577,Billings,45.7833,-108.5007,77.36,31,20,9.22,US,2021-06-06 19:43:57,few clouds
578,Monaghan,54.25,-6.9667,59.02,91,99,6.89,IE,2021-06-06 19:48:52,overcast clouds
579,Rudnichnyy,59.617,52.4703,56.97,78,23,4.97,RU,2021-06-06 19:48:53,few clouds
580,Kontagora,10.3999,5.4695,79.72,69,68,4.61,NG,2021-06-06 19:48:53,light rain
581,Pandan,14.0453,124.1694,79.86,83,100,4.65,PH,2021-06-06 19:48:53,overcast clouds
582,Nakamura,32.9833,132.9333,64.98,94,100,3.02,JP,2021-06-06 19:48:54,overcast clouds
583,Aguilar De La Frontera,37.5143,-4.6554,82.8,31,0,3.8,ES,2021-06-06 19:48:54,clear sky
584,Rach Gia,10.0167,105.0833,78.75,74,100,14.36,VN,2021-06-06 19:48:55,overcast clouds
585,Spanish Fork,40.115,-111.6549,87.8,27,40,4.36,US,2021-06-06 19:44:35,scattered clouds
586,Bull Savanna,17.8868,-77.5902,84.27,63,12,19.66,JM,2021-06-06 19:48:55,few clouds
587,Camacha,33.0833,-16.3333,65.16,68,40,11.5,PT,2021-06-06 19:48:55,scattered clouds
588,Yerbogachen,61.2767,108.0108,38.01,67,2,9.42,RU,2021-06-06 19:48:56,clear sky
