City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Sayyan,YE,2021-06-06 16:02:59,15.1718,44.3244,74.21,18,55,9.35
296,Alekseyevka,RU,2021-06-06 16:02:59,50.6309,38.6903,64.08,83,25,5.14
297,Otradnoye,RU,2021-06-06 16:02:59,59.7775,30.8181,76.55,45,18,4.41
298,Filadelfia,US,2021-06-06 15:59:46,39.9523,-75.1638,92.55,51,3,1.99
299,Hay River,CA,2021-06-06 16:03:00,60.8156,-115.7999,43.61,64,59,10.0
300,Vallenar,CL,2021-06-06 16:03:00,-28.5708,-70.7581,69.66,45,6,4.18
301,Wagar,SD,2021-06-06 16:03:01,16.1525,36.2032,104.95,14,18,2.84
302,Buta,CD,2021-06-06 16:03:01,2.7858,24.73,80.49,61,27,3.33
303,Fairbanks,US,2021-06-06 16:02:07,64.8378,-147.7164,56.91,69,43,3.18
304,Kieta,PG,2021-06-06 16:01:00,-6.2167,155.6333,78.21,86,25,5.06
305,Ostrovnoy,RU,2021-06-06 16:03:02,68.0531,39.5131,42.96,66,26,13.29
306,Doha,QA,2021-06-06 16:00:09,25.2867,51.5333,91.38,84,0,5.75
307,Oktyabrskiy,RU,2021-06-06 16:03:02,54.4815,53.471,62.76,66,17,3.24
308,Puerto Carreno,CO,2021-06-06 16:03:02,6.189,-67.4859,88.18,60,88,5.03
309,Hamilton,US,2021-06-06 16:02:30,39.1834,-84.5333,84.38,80,90,1.99
310,San Carlos De Bariloche,AR,2021-06-06 16:03:03,-41.1456,-71.3082,46.44,54,96,4.99
311,Santa Cruz,BO,2021-06-06 15:59:25,-17.8,-63.1667,73.45,83,75,0.0
312,Calabozo,VE,2021-06-06 16:03:04,8.9242,-67.4293,79.97,73,100,10.25
313,Coquimbo,CL,2021-06-06 16:03:04,-29.9533,-71.3436,60.73,75,9,4.03
314,Shalinskoye,RU,2021-06-06 16:03:05,55.7228,93.7594,47.82,90,40,15.79
315,Halmstad,SE,2021-06-06 16:03:05,56.6745,12.8568,73.74,40,0,14.97
316,Nago,JP,2021-06-06 16:03:05,26.5881,127.9761,77.45,94,100,12.44
317,Muyezerskiy,RU,2021-06-06 16:03:06,63.9333,31.65,65.1,47,12,11.77
318,Itoman,JP,2021-06-06 16:03:06,26.1247,127.6694,77.4,88,40,4.61
319,Avera,US,2021-06-06 16:03:06,33.194,-82.5271,85.95,47,86,4.41
320,Kemijarvi,FI,2021-06-06 16:03:07,66.7131,27.4306,66.33,25,17,8.93
321,Palatca,RO,2021-06-06 16:03:07,46.85,23.9833,73.94,72,2,7.85
322,Shingu,JP,2021-06-06 16:03:08,33.7333,135.9833,68.58,84,100,3.11
323,Sibiti,CG,2021-06-06 16:03:08,-3.6819,13.3499,80.28,67,45,2.33
324,Sao Joao Do Piaui,BR,2021-06-06 16:03:08,-8.3581,-42.2467,94.23,30,27,10.56
325,Guanare,VE,2021-06-06 16:03:09,9.0418,-69.7421,73.85,96,100,3.11
326,Behshahr,IR,2021-06-06 16:03:09,36.6923,53.5526,70.57,79,48,4.74
327,Troitskoye,RU,2021-06-06 16:03:09,52.9821,84.6757,54.95,90,92,6.29
328,Barra Do Garcas,BR,2021-06-06 16:00:39,-15.89,-52.2567,87.21,34,98,4.5
329,Luena,AO,2021-06-06 16:03:10,-11.7833,19.9167,67.35,44,100,4.29
330,Awjilah,LY,2021-06-06 16:03:10,29.1081,21.2869,89.83,15,0,14.12
331,Marawi,PH,2021-06-06 16:03:10,7.9986,124.2928,64.65,94,100,2.86
332,Cayenne,GF,2021-06-06 16:00:06,4.9333,-52.3333,86.04,78,75,1.99
333,Nguruka,TZ,2021-06-06 16:03:11,-5.1092,31.0419,72.97,54,53,4.97
334,Pecos,US,2021-06-06 16:03:11,31.4229,-103.4932,88.3,39,1,3.44
335,Makakilo City,US,2021-06-06 16:03:12,21.3469,-158.0858,73.72,68,20,14.09
336,Vasto,IT,2021-06-06 16:03:12,42.1243,14.7059,73.76,71,100,3.69
337,Malakal,SS,2021-06-06 16:03:12,9.5334,31.6605,80.87,65,78,14.38
338,Kabalo,CD,2021-06-06 16:03:13,-6.05,26.9167,82.49,45,99,6.96
339,Abong Mbang,CM,2021-06-06 16:03:13,3.9833,13.1833,74.86,89,57,3.22
340,Sola,VU,2021-06-06 16:03:13,-13.8833,167.55,79.41,77,36,13.09
341,Souillac,MU,2021-06-06 16:03:14,-20.5167,57.5167,73.36,83,32,9.8
342,Yarmouth,US,2021-06-06 16:03:14,41.7057,-70.2286,93.18,37,1,4.0
343,Prince Albert,CA,2021-06-06 16:00:50,53.2001,-105.7677,55.35,88,90,17.27
344,Dalbandin,PK,2021-06-06 16:03:14,28.8947,64.4101,99.21,9,0,8.19
345,Isangel,VU,2021-06-06 16:03:15,-19.55,169.2667,71.62,68,100,12.68
346,Hammerfest,NO,2021-06-06 16:03:15,70.6634,23.6821,46.85,66,0,6.91
347,Havre-Saint-Pierre,CA,2021-06-06 16:03:15,50.2334,-63.5986,50.36,67,11,12.97
348,Sawtell,AU,2021-06-06 16:03:16,-30.3833,153.1,46.18,93,0,0.0
349,Pontypool,GB,2021-06-06 16:03:16,51.7011,-3.0444,69.85,78,48,4.05
350,Yambio,SS,2021-06-06 16:03:16,4.5721,28.3955,72.86,90,28,5.32
351,Pauini,BR,2021-06-06 16:03:17,-7.7136,-66.9764,73.74,99,100,2.8
352,Sungairaya,ID,2021-06-06 16:03:17,0.7,108.9,77.99,88,98,5.14
353,Santa Barbara,US,2021-06-06 15:59:01,34.7333,-120.0343,53.31,93,90,5.23
354,Sao Filipe,CV,2021-06-06 16:03:18,14.8961,-24.4956,76.87,66,64,9.75
355,Tongzi,CN,2021-06-06 16:03:18,28.7829,105.0877,77.88,65,100,1.81
356,Cassilandia,BR,2021-06-06 16:03:18,-19.1133,-51.7342,89.04,26,50,7.29
357,Aykino,RU,2021-06-06 16:03:19,62.2248,49.9922,65.41,57,98,8.08
358,Ukiah,US,2021-06-06 16:01:25,39.1502,-123.2078,79.12,45,1,4.61
359,Roseburg,US,2021-06-06 15:59:36,43.2165,-123.3417,53.64,77,99,0.25
360,Tura,IN,2021-06-06 16:03:19,25.5198,90.2201,74.73,96,39,9.01
361,Kudahuvadhoo,MV,2021-06-06 16:03:20,2.6708,72.8944,82.96,75,25,13.58
362,Comodoro Rivadavia,AR,2021-06-06 16:03:20,-45.8667,-67.5,50.16,46,9,19.82
363,Valparaiso,CL,2021-06-06 16:00:28,-33.0393,-71.6273,56.48,71,92,7.27
364,Katsuura,JP,2021-06-06 16:03:20,35.1333,140.3,70.11,90,100,6.11
365,Moron,AR,2021-06-06 16:02:03,-34.6534,-58.6198,58.01,43,59,5.99
366,Colborne,CA,2021-06-06 16:03:21,44.0001,-77.8828,86.86,78,100,14.79
367,San Juan,AR,2021-06-06 16:03:21,-31.5375,-68.5364,69.73,43,3,7.61
368,Springbok,ZA,2021-06-06 16:03:22,-29.6643,17.8865,64.13,24,0,17.07
369,Marshalltown,US,2021-06-06 15:58:40,42.0494,-92.908,83.08,68,34,15.5
370,Rocha,UY,2021-06-06 16:01:27,-34.4833,-54.3333,57.38,63,3,8.66
371,Papetoai,PF,2021-06-06 16:03:22,-17.4961,-149.8729,74.79,77,6,11.43
372,Kandrian,PG,2021-06-06 16:03:22,-6.2167,149.55,76.71,91,99,6.62
373,Moindou,NC,2021-06-06 16:03:23,-21.6924,165.677,62.55,62,87,8.75
374,Esperance,AU,2021-06-06 16:03:24,-33.8667,121.9,60.49,69,57,25.93
375,Erdenet,MN,2021-06-06 16:03:24,49.0333,104.0833,36.63,97,100,7.27
376,Celestun,MX,2021-06-06 16:03:24,20.8667,-90.4,88.11,59,56,5.97
377,Campo Maior,BR,2021-06-06 16:03:25,-4.8278,-42.1686,92.55,39,10,2.75
378,Polson,US,2021-06-06 16:03:25,47.6936,-114.1632,56.41,47,24,5.01
379,Sabang,ID,2021-06-06 16:03:26,5.8933,95.3214,83.43,74,100,23.22
380,Tezu,IN,2021-06-06 16:03:26,27.9167,96.1667,73.4,97,99,2.84
381,Urucara,BR,2021-06-06 16:03:26,-2.5364,-57.76,91.38,47,38,5.73
382,Leander,US,2021-06-06 16:01:13,30.5788,-97.8531,80.1,84,90,4.0
383,Sao Joao Da Barra,BR,2021-06-06 16:03:27,-21.6403,-41.0511,76.91,72,5,12.97
384,Mmabatho,ZA,2021-06-06 16:03:27,-25.85,25.6333,51.76,43,1,10.0
385,Bilma,NE,2021-06-06 16:03:27,18.6853,12.9164,104.77,10,80,5.03
386,San Rafael,AR,2021-06-06 16:03:28,-34.6177,-68.3301,54.82,49,69,4.34
387,Sorland,NO,2021-06-06 16:03:28,67.667,12.6934,68.07,81,42,9.6
388,Saquarema,BR,2021-06-06 16:03:29,-22.92,-42.5103,80.42,66,56,3.38
389,Wageningen,NL,2021-06-06 16:03:29,51.9667,5.6667,72.05,52,75,10.56
390,Kodinsk,RU,2021-06-06 16:03:29,58.6881,99.1844,42.82,56,58,0.49
391,Meulaboh,ID,2021-06-06 16:00:56,4.1363,96.1285,77.31,84,100,3.44
392,Berja,ES,2021-06-06 16:03:30,36.8469,-2.9497,87.13,58,0,4.92
393,Buchanan,LR,2021-06-06 16:03:30,5.8808,-10.0467,80.56,76,88,6.4
394,Moose Factory,CA,2021-06-06 16:03:31,51.2585,-80.6094,71.65,43,29,7.7
395,Fez,MA,2021-06-06 16:03:31,34.0372,-4.9998,93.45,19,40,13.18
396,Tessalit,ML,2021-06-06 16:02:53,20.1986,1.0114,109.36,7,34,20.98
397,Narsaq,GL,2021-06-06 16:03:31,60.9167,-46.05,55.62,67,100,4.72
398,Vardo,NO,2021-06-06 16:03:32,70.3705,31.1107,42.78,65,75,13.8
399,Sorong,ID,2021-06-06 16:03:32,-0.8833,131.25,79.09,85,100,7.83
400,Tabligbo,TG,2021-06-06 16:03:32,6.5833,1.5,86.22,60,98,11.25
401,Hailin,CN,2021-06-06 16:03:33,44.5833,129.4167,51.78,91,6,1.45
402,Kingaroy,AU,2021-06-06 16:03:33,-26.5333,151.8333,45.07,72,0,2.68
403,Jinxiang,CN,2021-06-06 16:03:34,27.4327,120.6062,67.8,78,0,4.74
404,Kavieng,PG,2021-06-06 16:03:34,-2.5744,150.7967,81.99,73,91,1.23
405,Thinadhoo,MV,2021-06-06 16:03:34,0.5333,72.9333,83.39,73,18,11.86
406,Mackay,AU,2021-06-06 16:03:35,-21.15,149.2,58.68,74,100,12.73
407,Shimoda,JP,2021-06-06 16:03:35,34.6667,138.95,68.16,92,100,9.17
408,Bambous Virieux,MU,2021-06-06 16:03:35,-20.3428,57.7575,73.22,81,19,9.86
409,Olga,RU,2021-06-06 16:03:36,43.7444,135.2892,52.39,93,0,6.2
410,Kyra,RU,2021-06-06 16:03:36,49.5776,111.9753,59.74,49,90,1.52
411,Palmer,US,2021-06-06 16:03:36,42.1584,-72.3287,91.31,44,20,1.99
412,Leningradskiy,RU,2021-06-06 16:03:37,69.3833,178.4167,33.28,91,92,11.21
413,Mount Isa,AU,2021-06-06 16:01:26,-20.7333,139.5,55.17,44,0,8.05
414,Canguaretama,BR,2021-06-06 16:03:37,-6.38,-35.1289,81.86,75,39,13.67
415,Elmadag,TR,2021-06-06 16:03:38,39.9208,33.2308,69.93,32,1,8.16
416,Verkhnevilyuysk,RU,2021-06-06 16:03:38,63.4453,120.3167,50.52,72,100,3.71
417,Cockburn Town,TC,2021-06-06 16:03:39,21.4612,-71.1419,80.11,80,0,21.21
418,Saint-Pierre,RE,2021-06-06 16:03:39,-21.3393,55.4781,73.08,83,75,5.75
419,Cidreira,BR,2021-06-06 16:03:39,-30.1811,-50.2056,64.04,80,100,8.21
420,Saint-Augustin,CA,2021-06-06 16:03:40,51.226,-58.6502,58.33,37,4,10.85
421,Kavali,IN,2021-06-06 16:03:40,14.9167,79.9833,86.81,67,32,11.01
422,Kattivakkam,IN,2021-06-06 16:03:41,13.2167,80.3167,86.07,83,91,12.03
423,Tolmezzo,IT,2021-06-06 16:03:41,46.4075,13.0175,70.41,90,95,2.06
424,Sinnamary,GF,2021-06-06 16:03:41,5.3833,-52.95,77.0,89,82,11.07
425,Cochrane,CA,2021-06-06 16:00:39,51.1834,-114.4687,50.32,77,100,2.55
426,Bella Union,UY,2021-06-06 16:03:42,-30.2752,-57.6007,62.29,50,100,14.79
427,Tres Arroyos,AR,2021-06-06 16:03:42,-38.3739,-60.2798,53.24,36,80,4.16
428,Nordhausen,DE,2021-06-06 16:03:42,51.5167,10.8,66.94,86,100,4.94
429,Sumbe,AO,2021-06-06 16:03:43,-11.2061,13.8437,78.49,75,98,8.52
430,Sisimiut,GL,2021-06-06 16:03:43,66.9395,-53.6735,40.17,95,100,4.94
431,Guiren,CN,2021-06-06 16:03:43,33.6697,118.1889,78.22,55,2,9.73
432,Guerrero Negro,MX,2021-06-06 16:03:44,27.9769,-114.0611,66.78,67,81,4.9
433,Ust-Maya,RU,2021-06-06 16:03:44,60.4167,134.5333,57.69,91,100,3.47
434,Huzhou,CN,2021-06-06 16:03:44,30.8703,120.0933,69.58,72,0,5.28
435,Vrede,ZA,2021-06-06 16:03:45,-27.4257,29.1659,44.85,70,26,4.76
436,Mount Gambier,AU,2021-06-06 16:03:45,-37.8333,140.7667,56.73,68,100,13.42
437,Vostok,RU,2021-06-06 16:03:46,46.4856,135.8833,44.89,94,97,3.27
438,Lavrentiya,RU,2021-06-06 16:03:46,65.5833,-171.0,32.27,85,95,8.75
439,Port Blair,IN,2021-06-06 16:03:46,11.6667,92.75,84.24,77,95,13.15
440,Barra,BR,2021-06-06 16:03:47,-11.0894,-43.1417,85.86,38,39,7.54
441,Cuamba,MZ,2021-06-06 16:03:47,-14.8031,36.5372,65.57,63,28,8.77
442,Jinchang,CN,2021-06-06 16:03:48,38.4953,102.1739,66.97,42,95,7.47
443,Phalodi,IN,2021-06-06 16:03:48,27.1333,72.3667,97.12,30,51,12.28
444,Boo,SE,2021-06-06 16:03:48,59.3333,18.2833,76.68,38,0,6.08
445,Walcz,PL,2021-06-06 16:03:49,53.2779,16.4712,72.1,69,100,2.89
446,Wamba,NG,2021-06-06 16:02:15,8.9333,8.6,87.58,55,87,5.88
447,Sioux Lookout,CA,2021-06-06 16:03:49,50.1001,-91.917,80.1,57,85,12.12
448,Vierzon,FR,2021-06-06 16:03:50,47.2101,2.0625,71.15,77,100,6.55
449,Arman,RU,2021-06-06 16:03:50,59.7,150.1667,42.15,90,74,5.21
450,Araucaria,BR,2021-06-06 16:03:50,-25.5931,-49.4103,74.44,48,100,3.22
451,Salcininkai,LT,2021-06-06 16:03:51,54.3,25.3833,68.09,75,100,7.96
452,Shihezi,CN,2021-06-06 16:03:52,44.3,86.0333,67.17,35,0,6.73
453,Mayumba,GA,2021-06-06 16:03:52,-3.432,10.6554,78.35,85,59,10.07
454,Astorga,BR,2021-06-06 16:03:52,-23.2325,-51.6656,78.71,38,80,9.75
455,Gobabis,NA,2021-06-06 16:03:53,-22.45,18.9667,58.17,32,0,11.45
456,Ostersund,SE,2021-06-06 16:03:53,63.1792,14.6357,59.45,82,100,4.61
457,Novo Cruzeiro,BR,2021-06-06 16:03:54,-17.4681,-41.8753,76.57,49,54,6.08
458,Terrace,CA,2021-06-06 16:00:49,54.5163,-128.6035,48.42,95,100,1.36
459,Quatre Cocos,MU,2021-06-06 16:03:54,-20.2078,57.7625,73.09,81,22,10.16
460,Cacequi,BR,2021-06-06 16:03:54,-29.8836,-54.825,61.63,84,100,12.33
461,Hervey Bay,AU,2021-06-06 16:03:55,-25.2986,152.8535,57.04,83,2,3.0
462,Luwingu,ZM,2021-06-06 16:03:55,-10.2621,29.9271,66.94,53,100,5.19
463,Nevelsk,RU,2021-06-06 16:03:55,46.6733,141.8633,49.3,99,100,2.62
464,Mosquera,CO,2021-06-06 16:03:56,4.7059,-74.2302,61.57,75,89,4.0
465,Kedrovyy,RU,2021-06-06 16:03:56,56.1667,91.8167,55.81,88,75,10.11
466,Itarema,BR,2021-06-06 16:03:56,-2.9248,-39.9167,87.48,57,21,10.09
467,Portsmouth,GB,2021-06-06 16:01:59,50.799,-1.0913,70.86,88,95,3.0
468,Bonthe,SL,2021-06-06 16:03:57,7.5264,-12.505,83.1,77,91,10.54
469,Geraldton,AU,2021-06-06 16:03:57,-28.7667,114.6,55.13,87,97,11.23
470,Sakata,JP,2021-06-06 16:02:30,38.9167,139.855,61.47,88,83,4.0
471,Yenagoa,NG,2021-06-06 16:03:57,4.9247,6.2642,76.05,91,100,4.99
472,Mastung,PK,2021-06-06 16:01:21,29.7994,66.845,83.08,31,11,7.11
473,Araguacu,BR,2021-06-06 16:03:58,-12.9306,-49.8264,89.69,32,100,8.39
474,Glinishchevo,RU,2021-06-06 16:03:58,53.3042,34.0652,66.33,68,66,7.67
475,Byron Bay,AU,2021-06-06 16:03:58,-28.65,153.6167,51.87,87,11,7.94
476,Te Anau,NZ,2021-06-06 16:03:02,-45.4167,167.7167,36.48,93,22,1.28
477,Chlorakas,CY,2021-06-06 16:03:59,34.8042,32.4083,77.54,57,0,6.8
478,Corbii Mari,RO,2021-06-06 16:03:59,44.55,25.5,74.55,72,35,5.88
479,Kismayo,SO,2021-06-06 16:04:00,-0.3582,42.5454,78.73,79,82,16.26
480,Tiarei,PF,2021-06-06 16:04:00,-17.5333,-149.3333,75.22,77,6,12.62
481,Opuwo,NA,2021-06-06 16:04:00,-18.0607,13.84,74.59,22,0,9.66
482,Yei,SS,2021-06-06 16:04:01,4.095,30.6779,72.05,87,78,3.11
483,Zemio,CF,2021-06-06 16:04:01,5.0314,25.1361,75.88,70,100,3.8
484,Banda Aceh,ID,2021-06-06 16:04:02,5.5577,95.3222,80.42,77,98,14.52
485,Severo-Yeniseyskiy,RU,2021-06-06 16:04:02,60.3725,93.0408,41.04,54,89,4.25
486,Palu,ID,2021-06-06 16:04:03,-0.8917,119.8707,76.8,95,100,2.46
487,Grand-Lahou,CI,2021-06-06 16:04:03,5.1367,-5.0242,84.06,68,42,8.88
488,Honningsvag,NO,2021-06-06 16:04:04,70.9821,25.9704,42.55,70,40,12.66
489,Douglas,US,2021-06-06 15:59:14,41.3,-96.167,81.57,65,40,8.01
490,Shreveport,US,2021-06-06 16:01:11,32.5251,-93.7502,77.29,88,75,6.91
491,Lae,PG,2021-06-06 16:04:04,-6.7221,146.9847,75.49,89,91,3.49
492,Yeppoon,AU,2021-06-06 16:04:05,-23.1333,150.7333,49.78,86,25,8.28
493,Evensk,RU,2021-06-06 16:04:05,61.95,159.2333,46.87,81,96,6.02
494,Ruwi,OM,2021-06-06 16:04:05,23.5996,58.5507,88.21,72,0,9.98
495,Riyadh,SA,2021-06-06 16:00:57,24.6877,46.7219,106.32,6,2,6.6
496,Kathmandu,NP,2021-06-06 15:59:10,27.7167,85.3167,75.42,73,40,5.75
497,Ahipara,NZ,2021-06-06 16:04:06,-35.1667,173.1667,60.66,91,100,12.64
498,Kilcormac,IE,2021-06-06 16:04:07,53.1742,-7.7256,64.33,66,87,5.21
499,Talara,PE,2021-06-06 16:04:07,-4.5772,-81.2719,72.03,73,99,15.01
500,Kem,RU,2021-06-06 16:04:07,64.9555,34.5793,49.53,56,82,8.14
501,Ahuimanu,US,2021-06-06 16:04:08,21.4447,-157.8378,74.91,69,20,15.93
502,Gazojak,TM,2021-06-06 16:04:08,41.1875,61.4036,97.7,16,0,15.68
503,Benjamin Hill,MX,2021-06-06 16:04:08,30.1667,-111.1,87.17,13,28,11.92
504,Krasnoturansk,RU,2021-06-06 16:04:09,54.3186,91.5639,48.99,92,77,7.45
505,Taitung,TW,2021-06-06 16:01:53,22.7583,121.1444,78.15,86,100,3.62
506,Naze,JP,2021-06-06 16:04:09,28.3667,129.4833,68.52,92,100,5.91
507,Zhuhai,CN,2021-06-06 16:04:10,22.2769,113.5678,82.78,83,20,8.19
508,Stornoway,GB,2021-06-06 16:04:10,58.2093,-6.3865,57.92,72,75,16.11
509,Upington,ZA,2021-06-06 16:04:10,-28.4478,21.2561,59.36,29,0,12.01
510,Mareeba,AU,2021-06-06 16:04:10,-17.0,145.4333,65.12,93,58,2.77
511,Sikonge,TZ,2021-06-06 16:04:11,-5.6333,32.7667,74.17,46,89,4.23
512,Inhambane,MZ,2021-06-06 16:04:11,-23.865,35.3833,68.56,68,79,11.56
513,Prestea,GH,2021-06-06 16:04:11,5.4327,-2.1428,80.1,82,88,5.77
514,Egvekinot,RU,2021-06-06 16:04:12,66.3167,-179.1667,31.68,83,25,2.93
515,Lasa,IT,2021-06-06 16:04:12,46.6166,10.7002,69.71,82,99,4.72
516,Olafsvik,IS,2021-06-06 16:01:07,64.8945,-23.7142,47.07,90,99,8.03
517,Nouadhibou,MR,2021-06-06 16:04:13,20.931,-17.0347,69.53,71,42,23.69
518,Shakawe,BW,2021-06-06 16:04:13,-18.3667,21.85,64.26,34,8,6.22
519,Pong,TH,2021-06-06 16:04:13,19.1493,100.2752,75.56,96,89,2.62
520,Suleja,NG,2021-06-06 16:04:14,9.1758,7.1808,82.67,72,82,2.62
521,Tungor,RU,2021-06-06 16:04:14,53.3808,142.9564,35.11,98,100,15.3
522,Wenling,CN,2021-06-06 16:04:14,28.3669,121.36,68.88,82,0,4.41
523,Kuyanovo,RU,2021-06-06 16:04:15,55.8014,54.5372,64.29,62,2,4.05
524,Vestmannaeyjar,IS,2021-06-06 16:04:15,63.4427,-20.2734,49.19,93,75,11.5
525,Bud,US,2021-06-06 16:04:15,39.447,-86.1758,80.55,76,98,7.78
526,Alakurtti,RU,2021-06-06 16:04:16,66.9672,30.3491,65.62,25,9,8.08
527,Polis,CY,2021-06-06 16:04:16,35.0367,32.4264,78.28,43,0,6.04
528,Port Hedland,AU,2021-06-06 16:04:16,-20.3167,118.5667,71.65,64,99,4.61
529,Coahuayana,MX,2021-06-06 16:04:17,18.7333,-103.6833,90.88,44,97,4.14
530,Nieuw Nickerie,SR,2021-06-06 16:04:17,5.95,-56.9833,82.04,74,45,9.55
531,Carmen,MX,2021-06-06 16:04:17,18.6333,-91.8333,86.04,70,40,6.91
532,Batemans Bay,AU,2021-06-06 16:04:18,-35.7167,150.1833,50.92,84,13,4.41
533,Batagay,RU,2021-06-06 16:04:18,67.6333,134.6333,44.29,56,24,2.37
534,Ouesso,CG,2021-06-06 16:04:18,1.6136,16.0517,73.24,89,100,1.72
535,Am Timan,TD,2021-06-06 16:04:19,11.0297,20.2827,93.4,35,63,7.23
536,Saint Anthony,US,2021-06-06 16:04:19,45.0205,-93.218,86.02,48,1,4.0
537,Goderich,CA,2021-06-06 16:00:14,43.7501,-81.7165,84.04,84,82,11.83
538,Misratah,LY,2021-06-06 16:04:19,32.3754,15.0925,78.82,45,35,17.27
539,Altay,CN,2021-06-06 16:04:20,47.8667,88.1167,54.0,39,2,4.43
540,Saint-Leu,RE,2021-06-06 16:04:20,-21.15,55.2833,72.46,81,53,13.27
541,Praia Da Vitoria,PT,2021-06-06 16:04:20,38.7333,-27.0667,70.75,83,99,2.68
542,Nuuk,GL,2021-06-06 16:04:21,64.1835,-51.7216,45.21,87,75,13.8
543,Bannu,PK,2021-06-06 16:00:22,32.9854,70.6027,101.59,20,0,5.5
544,Safaga,EG,2021-06-06 16:04:21,26.7292,33.9365,84.76,48,0,9.1
545,Sakakah,SA,2021-06-06 16:01:05,29.9697,40.2064,94.73,10,2,10.29
546,Lebyazhye,RU,2021-06-06 16:04:22,55.2689,66.4947,61.93,50,4,6.44
547,Japura,ID,2021-06-06 16:04:22,-0.3167,102.35,76.98,86,86,1.03
548,Doka,SD,2021-06-06 16:04:22,13.5167,35.7667,92.53,28,92,13.71
549,Port Hardy,CA,2021-06-06 16:04:23,50.6996,-127.4199,50.18,87,90,12.66
550,The Valley,AI,2021-06-06 15:59:53,18.217,-63.0578,84.81,65,40,17.27
551,Abu Kamal,SY,2021-06-06 16:04:23,34.4506,40.9171,90.75,13,0,8.7
552,Sinop,TR,2021-06-06 16:04:24,41.7711,34.8709,61.23,67,13,3.85
553,Dakar,SN,2021-06-06 15:59:56,14.6937,-17.4441,88.68,65,28,6.91
554,Bonavista,CA,2021-06-06 16:04:24,48.6499,-53.1147,44.92,85,100,20.69
555,Salalah,OM,2021-06-06 16:04:25,17.0151,54.0924,83.55,84,29,9.57
556,Zarand,IR,2021-06-06 16:04:25,30.8127,56.564,91.58,7,1,10.11
557,Lynn Haven,US,2021-06-06 16:04:25,30.2455,-85.6483,87.06,71,75,5.99
558,Koumac,NC,2021-06-06 16:04:26,-20.5667,164.2833,69.37,63,100,11.45
559,Oranjestad,AW,2021-06-06 16:00:16,12.524,-70.027,79.77,84,100,21.43
560,Cherskiy,RU,2021-06-06 16:04:26,68.75,161.3,59.2,52,38,12.35
561,Deneysville,ZA,2021-06-06 16:04:27,-26.8908,28.0971,49.19,59,13,10.16
562,Lukovetskiy,RU,2021-06-06 16:04:27,64.2956,41.9211,58.98,35,64,5.91
563,Puerto Padre,CU,2021-06-06 16:04:27,21.195,-76.6028,85.42,66,62,15.68
564,Sampit,ID,2021-06-06 16:04:28,-2.5333,112.95,76.26,93,100,0.96
565,Mucurapo,TT,2021-06-06 16:04:28,10.6667,-61.5333,89.02,71,93,9.82
566,Megion,RU,2021-06-06 16:04:28,61.0296,76.1136,53.62,75,48,8.14
567,Chik,RU,2021-06-06 16:04:29,54.9928,82.4311,65.95,55,0,11.5
568,Kirakira,SB,2021-06-06 16:04:29,-10.4544,161.9205,79.36,85,42,8.34
569,Elizabeth City,US,2021-06-06 16:02:42,36.2946,-76.2511,90.05,73,15,4.0
570,Lunenburg,CA,2021-06-06 16:04:30,44.3835,-64.3155,76.51,85,96,3.06
571,Lagunas,PE,2021-06-06 16:02:32,-5.2269,-75.6753,79.45,82,99,0.38
572,Kununurra,AU,2021-06-06 16:04:30,-15.7667,128.7333,58.98,82,7,0.0
573,Guarapari,BR,2021-06-06 16:04:31,-20.6667,-40.4975,81.91,64,3,14.16
574,Oksfjord,NO,2021-06-06 16:04:31,70.2396,22.3479,53.67,39,46,4.81
575,Qui Nhon,VN,2021-06-06 16:04:31,13.7667,109.2333,82.72,80,100,3.22
